Type_H,Type_L,Type_M,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),TWF,HDF,PWF,OSF,RNF
0.0,1.0,0.0,1.4698555,1.5586048,-0.1537531,-0.6290895,1.7289367,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.0939642,0.6922839,0.3868415,-0.8643228,0.6033177,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.3559024,0.62009054,-0.0744659,0.6411703,0.05614179,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4161568,0.18693008,-0.5429812,0.7823103,0.7127529,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.34218153,0.7644773,0.069692664,-0.7819911,-1.5228515,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.77177167,0.6922839,-0.24024825,0.111895405,-0.35033172,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,2.3290358,2.4971192,-0.42044646,1.3351085,0.8690888,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.147663,0.62009054,-0.8961697,0.794072,-0.74117166,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.83919126,-0.535004,-0.41323853,0.41769868,0.18121056,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.5706974,-0.029650155,-0.62226844,0.08837208,-1.116378,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0539863,-1.4735184,-1.1340313,0.48826867,1.6820359,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.83919126,-0.6071974,-0.73038733,0.582362,-0.13146138,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5169987,0.18693008,0.09131645,-0.44090283,-1.194546,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.1613839,-1.2569381,4.8197174,-2.8990908,-0.16272856,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0002875,-0.89597106,-0.41323853,0.33536702,1.4475319,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.12738648,1.053251,-0.4060306,0.41769868,-0.92877483,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.1076851,-0.8237777,-0.73759526,1.1233985,0.05614179,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.46329993,0.18693008,-0.3339513,0.08837208,1.3068296,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.5569766,0.4035103,5.5333023,-2.852044,-1.3977828,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.73179376,-0.24623038,0.14897987,-0.9231311,-1.6322867,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.2150826,-0.96816444,0.235475,0.04132542,0.47824892,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.8254704,0.4035103,1.3094563,0.3824137,-1.2570803,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.2884828,1.053251,-1.4944277,1.9349535,0.90035605,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.93286794,0.6922839,1.338288,-1.2759811,-1.3508819,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.7920482,1.053251,5.0143313,-2.746189,-1.6010195,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.89289004,-0.75158423,0.04086095,-0.29976285,-1.0225765,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,0.77177167,0.90886414,-0.47810987,-0.029244568,-1.1476452,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-0.89289004,-1.4735184,0.39404944,-0.5820428,1.1035928,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.9465888,-1.6900985,0.6463269,-0.8525611,0.4938825,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,2.1679394,1.9917653,-0.5357733,-0.041006234,0.6033177,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.2884828,1.3420246,-0.5213574,2.158425,0.9472568,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.147663,-0.029650155,0.18501951,0.13541874,1.0879592,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.93286794,0.5478971,1.0067233,-1.3700744,0.68148565,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.2550606,0.90886414,0.22105916,0.6411703,1.3693639,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.2013618,0.90886414,1.6842686,-1.5112143,-1.4603171,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,0.61067533,0.47570372,0.34359393,-0.53499615,-1.3352484,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.24850486,-0.24623038,-0.31232753,0.27655873,-1.4915843,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.9465888,-1.6179051,-0.24745618,0.89992696,1.0410584,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.3559024,-1.1125513,-0.6078526,0.9822586,-1.2883476,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.89289004,-1.3291315,-0.21141653,0.017802091,-1.3665155,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.46329993,0.25912347,0.004821311,-0.1821462,1.8227383,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.18108524,1.1976378,0.069692664,-0.5232345,0.8690888,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.6243962,0.18693008,-0.6078526,0.40593702,-1.1320115,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,-0.101843566,-1.1772789,1.2763002,-1.4446836,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.83919126,-0.535004,1.7563478,-1.8052559,-1.2101796,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5169987,0.042543255,0.44450492,-0.2762395,0.22811136,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.8254704,0.5478971,-0.5213574,-0.9584161,-0.30343094,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4698555,0.25912347,0.235475,0.86464196,-1.4759507,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.3224802,-0.96816444,-0.52856535,0.69997865,0.21247776,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.3559024,0.25912347,-0.42044646,0.35889035,-1.6010195,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.12738648,1.053251,-0.62947637,0.41769868,-0.5223013,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.7383494,0.9810576,-0.50694156,0.45298368,-1.6322867,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,1.4864115,2.4987645,-1.6876392,0.22811136,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5169987,0.042543255,0.54541594,-0.7584678,1.1973944,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.678095,-0.31842378,0.12014816,-0.4173795,0.38444734,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.0002875,-0.6071974,-0.44207022,0.41769868,0.9472568,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.4298776,-1.0403578,1.3094563,-1.7699709,0.91598964,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.44957906,0.7644773,1.641021,-1.5817842,0.30627933,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.3624581,0.11473666,0.34359393,-0.42914116,-0.63173646,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.77177167,0.83667076,-0.8385063,-0.11157622,1.6507686,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.30220363,-0.6071974,-1.0187045,1.4292018,1.4475319,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.77177167,0.90886414,-1.2926058,1.5468185,1.6195015,-0.039450478,-0.072020546,-0.049016424,15.863363,-0.04756777
0.0,1.0,0.0,0.234784,1.2698312,-0.463694,0.6058853,0.8690888,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.3761789,-0.89597106,0.47333664,-0.3115245,-0.4754005,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.40960115,-0.96816444,0.81210923,0.55883867,1.2599288,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.44957906,0.62009054,-0.24745618,-0.32328618,1.2755624,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0002875,-1.6179051,-0.6366843,0.511792,-1.1476452,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.89289004,-1.6179051,1.0571789,-1.2171727,0.25937855,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.5569766,0.5478971,-0.62947637,0.8528803,-1.4446836,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.77177167,0.83667076,-0.85292214,1.0645902,0.68148565,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.6309519,1.8473785,-0.7448032,0.794072,0.10304258,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.77177167,0.62009054,0.076900594,-0.12333789,-0.74117166,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.9865667,0.4035103,0.77606964,-0.28800118,1.2286615,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,0.6922839,0.2066433,-0.19390787,-0.67863727,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-0.08740857,-0.535004,0.24268293,-1.4053594,-0.69427085,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5706974,-0.029650155,0.52379215,0.86464196,0.66585207,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.5235543,0.4035103,0.09131645,-0.1821462,-1.4915843,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,2.1142406,2.136152,-0.564605,1.6409118,-0.81933963,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.234784,-0.24623038,0.2066433,-0.13509955,-0.30343094,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.24850486,-0.4628106,0.41567323,-0.42914116,-1.6322867,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5706974,-0.101843566,0.3075543,-0.7819911,0.6345849,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.234784,1.3420246,0.19222744,-0.076291226,0.22811136,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.3958803,0.042543255,0.21385123,-1.4288827,0.8690888,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.3559024,0.47570372,1.5617337,-1.4994526,1.1035928,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.08740857,-0.535004,-0.5934367,0.6764553,-0.037659794,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.24850486,-0.4628106,1.5473179,-1.5464993,0.96289045,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0002875,-0.67939085,-0.96104103,1.6526735,0.22811136,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.2884828,-0.101843566,-1.0187045,0.20598872,1.1661272,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.6243962,0.042543255,-0.47090194,1.1704452,-1.6322867,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-2.289058,-2.7008064,-1.0114965,1.5821035,-1.0538436,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.590974,-1.4735184,0.10573231,-0.13509955,0.6971193,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.0402654,0.042543255,1.7923875,-1.8758259,1.4631655,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.1076851,-0.67939085,1.1148422,-1.2171727,0.10304258,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-1.3761789,-0.96816444,0.6895745,-0.8525611,-0.86624044,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.14110734,-0.6071974,0.235475,-0.73494446,-0.14709498,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.5772531,1.5586048,1.0571789,-1.2171727,-1.5541188,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.89289004,-0.67939085,-0.038426258,-0.5232345,-0.19399576,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.87916917,0.47570372,-0.5357733,-0.06452956,0.55641687,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.77177167,0.4035103,-0.49252573,0.3118437,0.024874596,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.18108524,-0.101843566,-0.52856535,0.10013375,-1.5384852,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.2150826,-1.1125513,-0.50694156,0.55883867,-0.67863727,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.61067533,0.83667076,-0.665516,-0.26447785,-1.5228515,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,1.2698312,-0.7880508,1.4644868,0.90035605,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.61067533,0.3313169,-0.49252573,0.12365707,0.30627933,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.6446728,-1.4735184,1.8860905,-1.6288309,-0.38159892,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4698555,1.1976378,1.1076343,-1.3347894,0.5095161,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.3958803,0.042543255,-0.9250014,1.5821035,-1.5541188,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.61067533,0.62009054,-1.8332003,2.40542,-1.2101796,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.89289004,-1.4735184,-0.87454593,2.3936584,0.5407833,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.46329993,-1.1847447,1.4824466,-1.2171727,-1.5228515,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.77177167,0.47570372,0.47333664,-0.5938045,-0.28779736,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.0002875,-1.6900985,-0.6366843,0.82935697,1.7914711,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.9865667,0.11473666,0.63911897,-0.39385617,-0.75680524,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,1.6846507,1.8473785,-0.73038733,0.9587353,-1.5228515,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,1.1976378,-0.18258482,1.1351602,1.1817608,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.0402654,0.62009054,-0.29791167,1.0881135,-0.86624044,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.89289004,-0.8237777,0.22105916,-0.77022946,-0.6161029,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.2884828,1.4864115,-0.87454593,0.6058853,0.5095161,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.18108524,0.7644773,0.6679507,-1.0760328,0.79092085,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.4161568,1.4864115,0.8769806,-1.3935977,-0.91314125,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.0402654,-0.24623038,1.3022484,0.27655873,1.9790742,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.2884828,1.053251,0.336386,-0.3115245,-1.2883476,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.6446728,-1.4735184,0.32917807,-0.7584678,0.21247776,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,0.87916917,0.5478971,-0.5213574,0.45298368,1.4162648,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.2884828,-0.24623038,-0.9466252,0.441222,0.5095161,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4698555,0.4035103,-0.67272395,0.59412366,-0.41286612,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.590974,-1.5457118,0.336386,-0.5114728,0.7596537,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0539863,-0.75158423,1.0860106,-1.0054628,-1.2258132,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.147663,0.11473666,0.6247031,-0.73494446,1.1973944,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.3224802,-0.67939085,-0.5718129,0.37065202,0.19684416,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0539863,-1.7622919,2.3113582,-1.7464476,0.96289045,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.1948061,-0.4628106,-0.8889618,1.0998752,0.8690888,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.3958803,1.1254444,0.7688617,-1.0525094,-1.2883476,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.50327784,0.5478971,0.7184062,-0.77022946,1.3537303,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.019988954,1.053251,-0.22583239,0.794072,0.6033177,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.46329993,-1.1125513,1.7779716,-1.7346859,0.5876841,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.019988954,-0.4628106,0.2859305,0.006040426,1.4318984,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.2687814,-0.3906172,-0.5357733,0.53531533,0.61895126,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.44957906,0.47570372,-0.038426258,-0.20566954,-0.38159892,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.5169987,-0.029650155,-0.0744659,-0.26447785,0.61895126,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.3761789,-1.0403578,-0.21862446,-0.08805289,0.822188,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.3958803,0.25912347,-0.6871398,0.21775039,-0.06892699,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,0.47570372,0.6463269,-0.71142113,1.0723256,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.73179376,-0.3906172,-0.73759526,0.55883867,1.0410584,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,0.62009054,0.941852,-1.3935977,0.79092085,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.6846507,1.4142181,0.27872258,0.17070372,0.10304258,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.73179376,-0.67939085,0.12014816,-0.39385617,-1.3665155,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.18108524,-0.3906172,-0.78084284,0.029563755,0.41571453,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.5569766,0.5478971,0.40125737,-1.1348411,-1.2414467,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,0.18108524,1.1976378,-0.31232753,-1.3583127,0.90035605,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.8994457,0.9810576,0.50216836,-0.80551445,-1.4446836,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.678095,-0.31842378,-0.024010401,0.22951205,-0.6630037,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.73179376,-0.3906172,-0.0744659,-0.19390787,0.68148565,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.6243962,0.18693008,-0.18258482,-0.19390787,-0.25653017,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.18108524,1.1976378,0.012029239,-0.6173278,1.7289367,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.87916917,0.5478971,-0.9466252,1.6409118,-0.78807247,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.234784,0.5478971,-1.3430612,0.6411703,0.7127529,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.08740857,-0.535004,-1.4007246,2.8758867,-0.63173646,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,2.1142406,1.9195719,-0.62226844,-0.12333789,-1.1476452,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,1.5235543,0.4035103,-1.3791009,1.4762485,1.4475319,-0.039450478,13.884927,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.4835764,-1.5457118,-0.18258482,-1.1818877,0.47824892,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.34218153,-0.101843566,-0.34115922,0.22951205,-0.86624044,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.9465888,-1.5457118,0.14177194,-1.417121,0.6502185,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.3958803,0.18693008,-1.4583881,1.2527769,-1.42905,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.03370981,-0.6071974,-0.6438922,0.26479706,1.4475319,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.7180729,0.5478971,1.5040704,-1.2289344,-1.272714,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.4835764,-1.2569381,-0.67272395,0.2530354,0.4938825,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.14110734,-0.75158423,0.19222744,-0.64085114,-0.13146138,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.4161568,1.4864115,0.6751586,-0.017482903,1.0879592,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.3958803,0.25912347,-0.18979275,0.076610416,1.6664023,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,0.7180729,0.62009054,0.3147622,-0.5820428,-0.5223013,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0002875,-0.8237777,1.6626447,-1.6641159,1.3849975,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0539863,-0.8237777,-0.5429812,0.7823103,-1.194546,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.9531444,2.2083454,0.09852438,0.40593702,-0.6004693,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.8057691,-1.8344854,-0.44207022,-0.22919287,1.4318984,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.5372752,-1.3291315,0.7616538,-0.7819911,0.30627933,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
